scheme,village,month,month_lab,period_recent,period_base,variable,mean_recent,mean_base,delta,pct_change,hedges_g,p_welch,ci_low,ci_high,n_recent,n_base
idw4,Mandena,7,Jul,2018-2022,2008-2012,rh_mean,86.2129244655167,85.0438382178651,1.16908624765162,1.37468659946492,1.0332781363509,0.108215831051924,0.0792857782278916,2.39378436274954,5,5
idw4,Mandena,7,Jul,2018-2022,2008-2012,vpd_kpa,0.331813134253182,0.369607183126329,-0.0377940488731471,-10.2254638433879,-1.01174628988119,0.114596346116495,-0.0780920027135475,-0.00485535767818377,5,5
idw4,Mandena,7,Jul,2018-2022,2008-2012,ssrd_MJ_day,8.01615076466516e-06,1.1745467404812e-05,-3.72931664014682e-06,-31.7511131027358,-0.264515982838735,0.656648724639585,-1.85695251761147e-05,1.01666063292533e-05,5,5
idw4,Mandena,7,Jul,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,7,Jul,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,7,Jul,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,7,Jul,2018-2022,2003-2007,tmean_c,18.6189094901458,18.6454838011825,-0.0265743110366437,-0.142524116402699,-0.051083102145023,0.932067672903475,-0.543978818475991,0.532234380472896,5,5
idw4,Mandena,7,Jul,2018-2022,2003-2007,tmax_c,22.5240471050646,22.6750660279133,-0.151018922848682,-0.666013155872514,-0.269046836247464,0.654578434898146,-0.69123747916702,0.397281351412228,5,5
idw4,Mandena,7,Jul,2018-2022,2003-2007,rh_mean,86.2129244655167,85.6122447803457,0.600679685171073,0.701628238708412,0.390040345185511,0.517457116454672,-0.828840358036395,2.23774857308125,5,5
idw4,Mandena,7,Jul,2018-2022,2003-2007,vpd_kpa,0.331813134253182,0.350672997837075,-0.0188598635838929,-5.37819099281073,-0.474121467119193,0.431255120402234,-0.0612942919495553,0.0175217214257615,5,5
idw4,Mandena,7,Jul,2018-2022,2003-2007,ssrd_MJ_day,8.01615076466516e-06,1.16133433650942e-05,-3.59719260042907e-06,-30.9746512037267,-0.413465962655706,0.504826515364635,-1.22037281236078e-05,5.42228488496954e-06,5,5
idw4,Mandena,7,Jul,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,7,Jul,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,7,Jul,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,8,Aug,2018-2022,2013-2017,tmean_c,18.9249871242828,19.0488151501098,-0.123828025827009,-0.650056315057978,-0.261889264037011,0.659063328987865,-0.562994481658052,0.353664337788028,5,5
idw4,Mandena,8,Aug,2018-2022,2013-2017,tmax_c,23.2220272164004,23.3091491752313,-0.0871219588308207,-0.373767219797959,-0.156450278360817,0.792009431401241,-0.60922042063572,0.514987708686475,5,5
idw4,Mandena,8,Aug,2018-2022,2013-2017,rh_mean,84.3572838379118,83.6406058462115,0.716677991700252,0.856854137352848,0.667661917367564,0.279144015312306,-0.349335681418306,1.76268947079565,5,5
idw4,Mandena,8,Aug,2018-2022,2013-2017,vpd_kpa,0.388146716875458,0.412232504195829,-0.0240857873203704,-5.84276763118335,-0.828290011763696,0.186028034653378,-0.0524129047365108,0.00680025170688238,5,5
idw4,Mandena,8,Aug,2018-2022,2013-2017,ssrd_MJ_day,7.03295207263521e-06,9.50105869934414e-06,-2.46810662670893e-06,-25.9771748055751,-0.25303456409107,0.673763595735496,-1.0929498636593e-05,8.65191523367402e-06,5,5
idw4,Mandena,8,Aug,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,8,Aug,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,8,Aug,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,8,Aug,2018-2022,2008-2012,tmean_c,18.9249871242828,18.9035159093539,0.0214712149288978,0.11358318226015,0.0462498207735392,0.937526164790102,-0.455186112222852,0.447902748561256,5,5
idw4,Mandena,8,Aug,2018-2022,2008-2012,tmax_c,23.2220272164004,23.1627678548093,0.0592593615910992,0.255838861584045,0.107321139231743,0.856220148068148,-0.491266713148245,0.616221099452389,5,5
idw4,Mandena,8,Aug,2018-2022,2008-2012,rh_mean,84.3572838379118,84.9753249459569,-0.618041108045119,-0.72731832262858,-0.440706804659046,0.463793864291087,-1.89918777716457,0.992835149581273,5,5
idw4,Mandena,8,Aug,2018-2022,2008-2012,vpd_kpa,0.388146716875458,0.377576838758615,0.0105698781168434,2.79939790575998,0.254664330887414,0.671496227615472,-0.0359799934901518,0.0471221073382186,5,5
idw4,Mandena,8,Aug,2018-2022,2008-2012,ssrd_MJ_day,7.03295207263521e-06,4.45191403876414e-06,2.58103803387107e-06,57.9759180298004,0.252472639655322,0.672685768800927,-6.48671596306364e-06,1.37780735489525e-05,5,5
idw4,Mandena,8,Aug,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,8,Aug,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,8,Aug,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,8,Aug,2018-2022,2003-2007,tmean_c,18.9249871242828,18.4813819415909,0.44360518269184,2.40028145132124,0.964911915963659,0.131282360575832,-0.0309352993100144,0.882982915834098,5,5
idw4,Mandena,8,Aug,2018-2022,2003-2007,tmax_c,23.2220272164004,22.7252810227522,0.496746193648242,2.18587481118895,1.26635355293347,0.0601348333533813,0.100213472908933,0.902360963283111,5,5
idw4,Mandena,8,Aug,2018-2022,2003-2007,rh_mean,84.3572838379118,84.6238239453438,-0.266540107432022,-0.314970530762321,-0.162574225954233,0.784551066263645,-1.78380716739351,1.44928421672869,5,5
idw4,Mandena,8,Aug,2018-2022,2003-2007,vpd_kpa,0.388146716875458,0.375046032171293,0.0131006847041651,3.493087136083,0.371472703548626,0.536959138786897,-0.0228167044256188,0.0465606283896887,5,5
idw4,Mandena,8,Aug,2018-2022,2003-2007,ssrd_MJ_day,7.03295207263521e-06,1.1209952167245e-05,-4.17700009460981e-06,-37.2615336113103,-0.443795944064556,0.470932917353616,-1.21275010993891e-05,6.02387950436046e-06,5,5
idw4,Mandena,8,Aug,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,8,Aug,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,8,Aug,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,9,Sep,2018-2022,2013-2017,tmean_c,19.5891857541788,19.7787232322612,-0.1895374780824,-0.958289753371157,-0.286570908687683,0.629444120565842,-0.876915798245859,0.452906277828878,5,5
idw4,Mandena,9,Sep,2018-2022,2013-2017,tmax_c,24.0139341664558,24.3570201002143,-0.343085933758569,-1.40857104993542,-0.399214215981218,0.504458583093629,-1.20298625343314,0.520638600929939,5,5
idw4,Mandena,9,Sep,2018-2022,2013-2017,rh_mean,82.6894967107487,81.5393565014272,1.15014020932149,1.41053383135463,0.596288389396994,0.330837148904773,-0.572675744677099,3.21418550051231,5,5
idw4,Mandena,9,Sep,2018-2022,2013-2017,vpd_kpa,0.451907174881516,0.492634456403989,-0.0407272815224734,-8.26724176375407,-0.617328875493069,0.317342861176457,-0.111689301265556,0.019638769767263,5,5
idw4,Mandena,9,Sep,2018-2022,2013-2017,ssrd_MJ_day,-1.97063030085579e-07,6.00617318501847e-06,-6.20323621510404e-06,-103.281008123061,-0.697467408676321,0.26347177507727,-1.57130582633501e-05,2.39926346389439e-06,5,5
idw4,Mandena,9,Sep,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,9,Sep,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,9,Sep,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,9,Sep,2018-2022,2008-2012,tmean_c,19.5891857541788,19.7467362694196,-0.157550515240715,-0.797855975241349,-0.298084776230162,0.621365702614881,-0.734252951464175,0.332278948305454,5,5
idw4,Mandena,9,Sep,2018-2022,2008-2012,tmax_c,24.0139341664558,24.3184071635685,-0.304472997112775,-1.25202689084385,-0.472793552697549,0.44508209036748,-0.958802676427025,0.342159267299814,5,5
idw4,Mandena,9,Sep,2018-2022,2008-2012,rh_mean,82.6894967107487,83.3211693907643,-0.631672680015612,-0.75811787644645,-0.448772265539861,0.455666578763248,-1.98678469942679,0.834184707212134,5,5
idw4,Mandena,9,Sep,2018-2022,2008-2012,vpd_kpa,0.451907174881516,0.448675503531234,0.00323167135028135,0.72026917557276,0.0747399738826517,0.899401674198949,-0.0383983257595374,0.0473462781545924,5,5
idw4,Mandena,9,Sep,2018-2022,2008-2012,ssrd_MJ_day,-1.97063030085579e-07,-1.56828706025419e-06,1.37122403016861e-06,-87.4345051311181,0.164684971864827,0.783447244011923,-7.1445300315094e-06,9.27827144500505e-06,5,5
idw4,Mandena,9,Sep,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,9,Sep,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,9,Sep,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,9,Sep,2018-2022,2003-2007,tmean_c,19.5891857541788,19.3354302646842,0.253755489494601,1.3123860499659,0.457512222950932,0.451473956200158,-0.318378069876586,0.785306436823414,5,5
idw4,Mandena,9,Sep,2018-2022,2003-2007,tmax_c,24.0139341664558,23.6371994522983,0.376734714157429,1.59382127699903,0.488994775506379,0.418170525891499,-0.422725223829708,1.10974945484141,5,5
idw4,Mandena,9,Sep,2018-2022,2003-2007,rh_mean,82.6894967107487,83.7189149957756,-1.02941828502698,-1.22961254942079,-0.569855178830018,0.349730903969923,-2.75114960098599,0.812519063301855,5,5
idw4,Mandena,9,Sep,2018-2022,2003-2007,vpd_kpa,0.451907174881516,0.419996268482675,0.0319109063988413,7.59790236092482,0.545652455079851,0.369791933507218,-0.0266854998479021,0.0917180003604259,5,5
idw4,Mandena,9,Sep,2018-2022,2003-2007,ssrd_MJ_day,-1.97063030085579e-07,5.43748112363866e-06,-5.63454415372424e-06,-103.624160261061,-0.595716729111884,0.329784435036446,-1.50082137339733e-05,4.02120429809002e-06,5,5
idw4,Mandena,9,Sep,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,9,Sep,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,9,Sep,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,10,Oct,2018-2022,2013-2017,tmean_c,21.3298726444933,21.7161983635594,-0.386325719066047,-1.77897490434752,-0.528495558221204,0.39415717166608,-1.14085410153724,0.292253236336608,5,5
idw4,Mandena,10,Oct,2018-2022,2013-2017,tmax_c,25.9833551868944,26.7464661294645,-0.763110942570112,-2.85312810625645,-0.999420992634612,0.118405328898426,-1.5477314689432,-0.00862026620648493,5,5
idw4,Mandena,10,Oct,2018-2022,2013-2017,rh_mean,81.7357355934653,80.1586915923969,1.57704400106842,1.96740237364104,0.703176993699136,0.254819305712241,-0.662360373538687,3.82885222789328,5,5
idw4,Mandena,10,Oct,2018-2022,2013-2017,vpd_kpa,0.533948749127946,0.60684348557937,-0.0728947364514244,-12.0121148506406,-0.980509997028432,0.140813486249824,-0.148265073207135,-0.00412187000433328,5,5
idw4,Mandena,10,Oct,2018-2022,2013-2017,ssrd_MJ_day,4.34832323906833e-06,2.63384595422075e-06,1.71447728484758e-06,65.0940607251584,0.202841495770508,0.732485138950519,-6.44569592824302e-06,1.00285972865028e-05,5,5
idw4,Mandena,10,Oct,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,10,Oct,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,10,Oct,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,10,Oct,2018-2022,2008-2012,tmean_c,21.3298726444933,21.3767954168632,-0.0469227723699035,-0.219503304657574,-0.0654298823529473,0.913184866212815,-0.797127828929933,0.620673927716648,5,5
idw4,Mandena,10,Oct,2018-2022,2008-2012,tmax_c,25.9833551868944,26.1744550852909,-0.191099898396502,-0.73010077105251,-0.293381022946789,0.624046836045289,-0.898586816036248,0.428237170308377,5,5
idw4,Mandena,10,Oct,2018-2022,2008-2012,rh_mean,81.7357355934653,81.6777696414206,0.0579659520446541,0.0709690682044019,0.0330678597729435,0.95537492829542,-1.80528521521727,1.77688728979144,5,5
idw4,Mandena,10,Oct,2018-2022,2008-2012,vpd_kpa,0.533948749127946,0.549071011403374,-0.0151222622754285,-2.75415419160035,-0.293365604024821,0.622647378437946,-0.0636204552325512,0.0399366157007663,5,5
idw4,Mandena,10,Oct,2018-2022,2008-2012,ssrd_MJ_day,4.34832323906833e-06,-9.93953970279979e-08,4.44771863609633e-06,-4474.77324814497,0.597720628431358,0.326226210555563,-2.88368075243847e-06,1.16468807864248e-05,5,5
idw4,Mandena,10,Oct,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,10,Oct,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,10,Oct,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,10,Oct,2018-2022,2003-2007,tmean_c,21.3298726444933,20.6517903414928,0.678082303000547,3.28340687072622,0.91985255531729,0.162254208996286,-0.0834022396022366,1.35414553612784,5,5
idw4,Mandena,10,Oct,2018-2022,2003-2007,tmax_c,25.9833551868944,25.1897015112458,0.793653675648528,3.15070694781439,1.17150734565311,0.0782889367550881,0.0689245443446988,1.42529170998368,5,5
idw4,Mandena,10,Oct,2018-2022,2003-2007,rh_mean,81.7357355934653,82.1314381804166,-0.395702586951344,-0.481791864014498,-0.199912268824795,0.735407753566565,-2.32385918032216,1.53258674842154,5,5
idw4,Mandena,10,Oct,2018-2022,2003-2007,vpd_kpa,0.533948749127946,0.502999632282847,0.0309491168450988,6.15291043149223,0.569948332507526,0.351429167146345,-0.0252949686958065,0.0858614173748861,5,5
idw4,Mandena,10,Oct,2018-2022,2003-2007,ssrd_MJ_day,4.34832323906833e-06,-5.70398543693669e-07,4.918721782762e-06,-862.330704933142,0.650037813079523,0.288540208977715,-2.31135911124384e-06,1.24999947403088e-05,5,5
idw4,Mandena,10,Oct,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Mandena,10,Oct,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,10,Oct,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,11,Nov,2018-2022,2013-2017,tmean_c,23.0990615414389,23.1823352507705,-0.0832737093315714,-0.359211910408395,-0.176644182667102,0.767095193981811,-0.532119727012363,0.380934740268701,5,5
idw4,Mandena,11,Nov,2018-2022,2013-2017,tmax_c,28.0134036652064,28.2945878568665,-0.281184191660099,-0.993773767204251,-0.556172368739802,0.368472187483143,-0.744421193698989,0.217599940759121,5,5
idw4,Mandena,11,Nov,2018-2022,2013-2017,rh_mean,80.2581215912209,79.9891433035059,0.268978287715058,0.336268494206099,0.0839930455008891,0.887023183608182,-3.10550300256075,3.57653818292676,5,5
idw4,Mandena,11,Nov,2018-2022,2013-2017,vpd_kpa,0.644423917079595,0.665193841775099,-0.0207699246955037,-3.12238679782095,-0.19606774082229,0.741929234964453,-0.131421669381346,0.0825073776926586,5,5
idw4,Mandena,11,Nov,2018-2022,2013-2017,ssrd_MJ_day,2.94865531679298e-06,9.73594575527387e-06,-6.78729043848089e-06,-69.713724881882,-0.997879103588314,0.128102606127315,-1.38851781893751e-05,-2.13048573334237e-07,5,5
idw4,Mandena,11,Nov,2018-2022,2013-2017,wbgt28_h,0,0.2,-0.2,-100,-0.571250157965901,0.373900966300059,-0.6,0,5,5
idw4,Mandena,11,Nov,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,11,Nov,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,11,Nov,2018-2022,2008-2012,tmean_c,23.0990615414389,22.7930203264646,0.306041214974343,1.34269706511429,0.602307368849275,0.325267862275201,-0.201085080427658,0.804394199672957,5,5
idw4,Mandena,11,Nov,2018-2022,2008-2012,tmax_c,28.0134036652064,27.5114315565544,0.501972108652041,1.82459465120945,0.945336628274376,0.151607089849302,-0.128770863183133,0.933134421780701,5,5
idw4,Mandena,11,Nov,2018-2022,2008-2012,rh_mean,80.2581215912209,83.4869440749427,-3.22882248372173,-3.8674579833984,-0.88908784576895,0.165474476291315,-6.79066620317647,0.534251489911753,5,5
idw4,Mandena,11,Nov,2018-2022,2008-2012,vpd_kpa,0.644423917079595,0.53558612767403,0.108837789405566,20.3212487743534,0.892603263189636,0.169134559360551,-0.0159990450852325,0.233721385213305,5,5
idw4,Mandena,11,Nov,2018-2022,2008-2012,ssrd_MJ_day,2.94865531679298e-06,3.22797654268216e-06,-2.79321225889187e-07,-8.65313679315327,-0.0389038140789393,0.947866351280339,-7.28949000229588e-06,6.90657400700642e-06,5,5
idw4,Mandena,11,Nov,2018-2022,2008-2012,wbgt28_h,0,0.4,-0.4,-100,-0.571250157965901,0.373900966300059,-1.2,0,5,5
idw4,Mandena,11,Nov,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,11,Nov,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,11,Nov,2018-2022,2003-2007,tmean_c,23.0990615414389,22.3803161515124,0.718745389926554,3.21150686639421,1.60287833606269,0.0340114248553949,0.256111423573554,1.14711060265312,5,5
idw4,Mandena,11,Nov,2018-2022,2003-2007,tmax_c,28.0134036652064,27.012822084886,1.00058158032043,3.70409865794904,3.29410913121639,0.000442588845426145,0.685254202612819,1.28697409620755,5,5
idw4,Mandena,11,Nov,2018-2022,2003-2007,rh_mean,80.2581215912209,81.9669187663714,-1.70879717515048,-2.08474004008987,-0.70927271116484,0.252033326546686,-4.14755467866352,0.712639767417896,5,5
idw4,Mandena,11,Nov,2018-2022,2003-2007,vpd_kpa,0.644423917079595,0.565859348204748,0.0785645688748474,13.8841161013072,1.07429956104128,0.0979878228858643,0.00402312597937582,0.149914959977751,5,5
idw4,Mandena,11,Nov,2018-2022,2003-2007,ssrd_MJ_day,2.94865531679298e-06,3.23531981855535e-06,-2.86664501762374e-07,-8.86046875855311,-0.0403234334571763,0.945951160812857,-7.27066983142676e-06,7.05886935887641e-06,5,5
idw4,Mandena,11,Nov,2018-2022,2003-2007,wbgt28_h,0,0.2,-0.2,-100,-0.571250157965901,0.373900966300059,-0.6,0,5,5
idw4,Mandena,11,Nov,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,11,Nov,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,12,Dec,2018-2022,2013-2017,tmean_c,23.8869737497514,24.0507930343125,-0.163819284561011,-0.681138806222714,-0.343412697984043,0.573794117383875,-0.635892807908342,0.312387523777127,5,5
idw4,Mandena,12,Dec,2018-2022,2013-2017,tmax_c,28.8433604081165,28.8758238228174,-0.032463414700846,-0.112424202682639,-0.0492817046722887,0.934348641207003,-0.715898002783549,0.585478130974708,5,5
idw4,Mandena,12,Dec,2018-2022,2013-2017,rh_mean,82.7114881210654,83.4422520930072,-0.730763971941812,-0.875772110186193,-0.292586969203954,0.628852866250176,-3.02913882146688,1.82952364583164,5,5
idw4,Mandena,12,Dec,2018-2022,2013-2017,vpd_kpa,0.594507257919077,0.573792394999905,0.0207148629191717,3.61016686517344,0.233822613871202,0.697695096556962,-0.0770816712043486,0.101870573759923,5,5
idw4,Mandena,12,Dec,2018-2022,2013-2017,ssrd_MJ_day,5.69793931403611e-06,8.28199885782716e-06,-2.58405954379105e-06,-31.2009164472282,-0.330210339667117,0.582585662281463,-9.56951462089499e-06,5.79104961740335e-06,5,5
idw4,Mandena,12,Dec,2018-2022,2013-2017,wbgt28_h,5.2,5.8,-0.6,-10.3448275862069,-0.103437118456699,0.861552595715095,-6.4,4.8,5,5
idw4,Mandena,12,Dec,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,12,Dec,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,12,Dec,2018-2022,2008-2012,tmean_c,23.8869737497514,23.8444298106382,0.0425439391132763,0.178422966919911,0.124809028063969,0.834109692035241,-0.299205638329325,0.367485494588127,5,5
idw4,Mandena,12,Dec,2018-2022,2008-2012,tmax_c,28.8433604081165,28.745652133031,0.0977082750854912,0.339906273941222,0.220158175211901,0.710969515952044,-0.356896554028485,0.516041480953683,5,5
idw4,Mandena,12,Dec,2018-2022,2008-2012,rh_mean,82.7114881210654,83.8046394156469,-1.09315129458152,-1.30440426950566,-0.406951660532043,0.500755921436013,-3.77629213390856,1.75768819896378,5,5
idw4,Mandena,12,Dec,2018-2022,2008-2012,vpd_kpa,0.594507257919077,0.557236612195918,0.0372706457231594,6.68847755288117,0.379702883091187,0.52728917884864,-0.066261769073308,0.133185957929906,5,5
idw4,Mandena,12,Dec,2018-2022,2008-2012,ssrd_MJ_day,5.69793931403611e-06,1.0222093283257e-05,-4.52415396922094e-06,-44.2585862196262,-0.55258971910386,0.364970594685729,-1.19171371934165e-05,4.06990227207274e-06,5,5
idw4,Mandena,12,Dec,2018-2022,2008-2012,wbgt28_h,5.2,4,1.2,30,0.308421116328101,0.605352324857555,-3,4.8,5,5
idw4,Mandena,12,Dec,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,12,Dec,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Mandena,12,Dec,2018-2022,2003-2007,tmean_c,23.8869737497514,23.2698654873937,0.617108262357785,2.65196316967153,2.42216217280412,0.00306892803376172,0.33945527266351,0.853495218627948,5,5
idw4,Mandena,12,Dec,2018-2022,2003-2007,tmax_c,28.8433604081165,27.7837938176551,1.05956659046145,3.81361378296782,1.58624026901726,0.0360907921717133,0.418122382710192,1.77460376950101,5,5
idw4,Mandena,12,Dec,2018-2022,2003-2007,rh_mean,82.7114881210654,86.1368929770599,-3.42540485599457,-3.97669887734032,-0.969037512040187,0.129136237908488,-6.79265604608296,0.0782810571768113,5,5
idw4,Mandena,12,Dec,2018-2022,2003-2007,vpd_kpa,0.594507257919077,0.459614554399155,0.134892703519922,29.3490931104792,1.08154130100897,0.0958597885917374,0.00914747369902734,0.2573111104249,5,5
idw4,Mandena,12,Dec,2018-2022,2003-2007,ssrd_MJ_day,5.69793931403611e-06,6.02925001299178e-06,-3.31310698955669e-07,-5.49505656991771,-0.0416864995536462,0.94393857023781,-7.39548745061248e-06,8.03163446822843e-06,5,5
idw4,Mandena,12,Dec,2018-2022,2003-2007,wbgt28_h,5.2,1.8,3.4,188.888888888889,0.99898588112581,0.137448589257766,0,6.6,5,5
idw4,Mandena,12,Dec,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Mandena,12,Dec,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2013-2017,tmean_c,22.7568998061473,22.6074195953731,0.149480210774136,0.661199789491807,0.350098487996475,0.562827339435139,-0.242976793404352,0.594503546686675,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2013-2017,tmax_c,27.3194605995977,27.2050094067402,0.114451192857572,0.42069896446798,0.184767073342488,0.755834558825522,-0.482881764328771,0.735897220123184,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2013-2017,rh_mean,87.9150874038512,87.8831658509589,0.0319215528923138,0.03632271616893,0.0132136176545353,0.982115103703449,-2.39462934852097,2.41144102021987,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2013-2017,vpd_kpa,0.387889615656064,0.389987626250616,-0.0020980105945515,-0.537968502929698,-0.0253843587923118,0.965683522490814,-0.0785503030446272,0.0846980352869257,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2013-2017,ssrd_MJ_day,1.59046358932539e-05,1.59298267790747e-05,-2.51908858207852e-08,-0.158136596022976,-0.00397330550514728,0.994621367558972,-6.32860085270395e-06,6.20716595350007e-06,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2013-2017,wbgt28_h,1.2,0.4,0.8,200,1.0218833482954,0.117412152567248,0,1.6,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2008-2012,tmean_c,22.7568998061473,22.5002831633286,0.256616642818685,1.1405040592419,0.778598132367159,0.213740341542556,-0.0723709469094808,0.568053069658149,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2008-2012,tmax_c,27.3194605995977,27.4131058177183,-0.0936452181205993,-0.341607473240307,-0.167837984846306,0.776799180073666,-0.672320681720217,0.452871826875133,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2008-2012,rh_mean,87.9150874038512,88.9648647879964,-1.04977738414519,-1.17999098480823,-0.475714525176962,0.431022002625103,-3.26352144670553,1.13831275096812,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2008-2012,vpd_kpa,0.387889615656064,0.354650052459806,0.0332395631962583,9.37249634272236,0.434613346085303,0.471778109027334,-0.0382988323273567,0.11563592642776,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2008-2012,ssrd_MJ_day,1.59046358932539e-05,1.78576535082848e-05,-1.95301761503095e-06,-10.936585896489,-0.283712082876902,0.632919943823851,-8.9498066109858e-06,4.63867506392583e-06,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2008-2012,wbgt28_h,1.2,0.4,0.8,200,1.0218833482954,0.117412152567248,0,1.6,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2003-2007,tmean_c,22.7568998061473,22.4076605160492,0.349239290098065,1.55857096214006,1.05792994990289,0.105087401462903,0.0371777149418763,0.688973393813167,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2003-2007,tmax_c,27.3194605995977,26.9025247986749,0.4169358009229,1.54980175296944,0.650610890988623,0.293336057567533,-0.226737261801812,1.0959274224162,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2003-2007,rh_mean,87.9150874038512,89.8339937032632,-1.91890629941197,-2.13605810040066,-0.951252901552073,0.145229829297561,-4.10558159235086,-0.0363528854604138,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2003-2007,vpd_kpa,0.387889615656064,0.320484653962269,0.0674049616937954,21.0321963502599,0.940289140004892,0.150972949771999,0.00427264525847068,0.143270592463327,5,5
idw4,Sarahandrano,1,Jan,2018-2022,2003-2007,ssrd_MJ_day,1.59046358932539e-05,1.61157679951951e-05,-2.11132101941211e-07,-1.31009643477221,-0.0236477727759374,0.968207292435378,-8.92475676331617e-06,8.54978440038814e-06,5,5
