scheme,village,month,month_lab,period_recent,period_base,variable,mean_recent,mean_base,delta,pct_change,p_welch,hedges_g,ci_low,ci_high,n_recent,n_base
nearest1,Sarahandrano,2,Feb,2018-2022,2008-2012,tmin_c,20.3150985221675,20.1709113300493,0.144187192118228,0.714827355883655,0.571821696653757,0.339757008983049,-0.295924876847286,0.530743226600987,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2008-2012,rh_mean,87.0976290023775,88.1346711833655,-1.03704218098794,-1.17665632272044,0.268167230028602,-0.713876518968346,-2.58680023062677,0.242172765199554,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2008-2012,vpd_kpa,0.448559835768364,0.402897631389931,0.045662204378433,11.3334506884307,0.224648145345637,0.788759374423647,-0.00567585126782411,0.104005965419733,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2008-2012,ssrd_MJ_day,7.80000000000008e-06,9.80000000000006e-06,-1.99999999999998e-06,-20.4081632653058,0.713449273891431,-0.218742990830668,-1.12e-05,6.59999999999997e-06,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2008-2012,wbgt28_h,10.4,12.8,-2.4,-18.75,0.433997054834821,-0.473040071737377,-7.39499999999999,3,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2008-2012,wbgt31_h,0,0.2,-0.2,-100,0.373900966300059,-0.571250157965901,-0.6,0,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2003-2007,tmean_c,23.8523563218391,23.6097803776683,0.242575944170774,1.02743837634432,0.333313210888889,0.599330078794312,-0.143355423850573,0.650035586001643,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2003-2007,tmax_c,29.0100492610837,28.6150738916256,0.394975369458127,1.38030525783028,0.403637615869437,0.509603088811818,-0.355696428571431,1.18898399014778,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2003-2007,tmin_c,20.3150985221675,20.1517487684729,0.163349753694583,0.810598403003816,0.302195185258606,0.640662732207627,-0.0884790640394086,0.431885467980298,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2003-2007,rh_mean,87.0976290023775,89.0565497974443,-1.95892079506672,-2.19963697170192,0.153442038858617,-0.904255312172798,-4.09728170239486,0.336372727671509,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2003-2007,vpd_kpa,0.448559835768364,0.377763770629964,0.0707960651383999,18.7408297572685,0.168505382300667,0.866098200839137,-0.0168848653865845,0.155242344081684,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2003-2007,ssrd_MJ_day,7.80000000000008e-06,6.20000000000009e-06,1.59999999999999e-06,25.8064516129026,0.651182726605876,0.269758645193591,-4.19499999999993e-06,7.59499999999991e-06,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2003-2007,wbgt28_h,10.4,13.4,-3,-22.3880597014925,0.606533863589176,-0.314357036064574,-12.795,6.6,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,2,Feb,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2013-2017,tmean_c,23.5779301075269,23.5833602150538,-0.00543010752688033,-0.0230251646812153,0.980698613550276,-0.01441224546979,-0.379395161290322,0.339892473118276,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2013-2017,tmax_c,28.2535483870968,28.0838709677419,0.169677419354837,0.604181024580743,0.609870271421744,0.303898059486553,-0.396048387096773,0.76441935483871,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2013-2017,tmin_c,20.4341935483871,20.3174193548387,0.116774193548387,0.574749142639402,0.624384621660551,0.293049620421031,-0.288354838709678,0.487661290322577,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2013-2017,rh_mean,88.2289920648904,87.7457553472316,0.483236717658826,0.550723753811839,0.34430093801956,0.597002654263493,-0.43029568103318,1.18761689649612,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2013-2017,vpd_kpa,0.393905991709142,0.408930014963548,-0.0150240232544057,-3.67398398372516,0.446394212487669,-0.468037228531087,-0.0445575899848967,0.0180065519033978,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2013-2017,ssrd_MJ_day,-5.59999999999996e-06,-7.39999999999999e-06,1.80000000000004e-06,-24.3243243243249,0.784484470385682,0.164609617496316,-8.59999999999996e-06,1.28e-05,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2013-2017,wbgt28_h,9.4,6,3.4,56.6666666666667,0.227618019789777,0.747019437340024,-1.19499999999999,7.8,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2008-2012,tmean_c,23.5779301075269,23.2112903225806,0.366639784946237,1.57957519746138,0.163851897769868,0.912993819648471,-0.052889784946238,0.751404569892472,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2008-2012,tmax_c,28.2535483870968,27.8451612903226,0.408387096774195,1.4666357738647,0.342361553346585,0.578612894990819,-0.321274193548386,1.15548387096775,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2008-2012,tmin_c,20.4341935483871,19.9322580645161,0.501935483870966,2.51820682958407,0.0571774281772648,1.30218531173645,0.081951612903226,0.857387096774195,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2008-2012,rh_mean,88.2289920648904,88.7784716498185,-0.549479584928051,-0.618933368323169,0.255829918416866,-0.730627479133477,-1.40904743127408,0.106233034580955,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2008-2012,vpd_kpa,0.393905991709142,0.369232041750691,0.0246739499584511,6.68250508310739,0.0724611360607165,1.18851622117882,0.00437496859937831,0.0454220177771811,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2008-2012,ssrd_MJ_day,-5.59999999999996e-06,1.60000000000007e-06,-7.20000000000002e-06,-449.999999999983,0.348120590084436,-0.573021480536325,-1.9995e-05,5.79999999999987e-06,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2008-2012,wbgt28_h,9.4,6,3.4,56.6666666666667,0.478527861076659,0.434735375986859,-4.8,10.2,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2003-2007,tmean_c,23.5779301075269,23.3116666666667,0.266263440860214,1.14218963692092,0.180958140804213,0.850433824072176,-0.0497547043010762,0.564944220430109,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2003-2007,tmax_c,28.2535483870968,27.8529032258065,0.400645161290321,1.43843231724265,0.37427457189578,0.540514761185756,-0.359983870967741,1.10514516129032,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2003-2007,tmin_c,20.4341935483871,20.0038709677419,0.430322580645161,2.15119654260465,0.0199716219309346,1.90173482326147,0.200661290322579,0.64054838709677,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2003-2007,rh_mean,88.2289920648904,88.2926620591579,-0.0636699942674852,-0.0721124414901263,0.860039999784467,-0.105284446392614,-0.620802042232163,0.56060754518025,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2003-2007,vpd_kpa,0.393905991709142,0.388780877830788,0.00512511387835463,1.31825256091563,0.687423921737053,0.238943821036678,-0.0160691182555751,0.0269237292538888,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2003-2007,ssrd_MJ_day,-5.59999999999996e-06,-2.4e-06,-3.19999999999995e-06,133.333333333331,0.655009046992279,-0.267153339156936,-1.53999999999999e-05,9.00000000000001e-06,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2003-2007,wbgt28_h,9.4,6.4,3,46.875,0.230376139858542,0.743005060596691,-1.19499999999999,6.8,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,3,Mar,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2013-2017,tmean_c,22.8799444444444,22.7354444444444,0.144500000000001,0.635571476744587,0.560581459405077,0.352887104267733,-0.199952777777777,0.60938472222222,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2013-2017,tmax_c,27.15,27.1606666666667,-0.010666666666669,-0.039272477356971,0.968620163037421,-0.0232410587693171,-0.446599999999999,0.451950000000002,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2013-2017,tmin_c,19.942,19.3473333333333,0.594666666666665,3.07363633231108,0.0568915295343711,1.2718822444002,0.142083333333333,1.08658333333333,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2013-2017,rh_mean,88.0905575067069,86.4727405644081,1.61781694229877,1.8708981948985,0.0118466347174518,1.8520395427486,0.767830166655827,2.51860309093357,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2013-2017,vpd_kpa,0.374631692610043,0.426207211073378,-0.0515755184633351,-12.1010431366108,0.0205410588141044,-1.64479317203765,-0.0836084132724144,-0.0213933911461457,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2013-2017,ssrd_MJ_day,-5.2000000000001e-06,-6.60000000000004e-06,1.39999999999994e-06,-21.2121212121202,0.822023791773103,0.13422709537692,-7.60000000000014e-06,1.23949999999999e-05,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2013-2017,wbgt28_h,0.6,0.2,0.4,200,0.242875612150283,0.72258064516129,-0.2,1,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2008-2012,tmean_c,22.8799444444444,22.6125555555556,0.267388888888888,1.18247974330878,0.306614763282473,0.637187819508588,-0.0918291666666667,0.733085416666663,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2008-2012,tmax_c,27.15,26.9146666666667,0.235333333333333,0.874368374120677,0.3362164130259,0.609550960777039,-0.0839999999999996,0.698633333333334,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2008-2012,tmin_c,19.942,19.442,0.5,2.57175187737887,0.185570925285268,0.8359491864569,-0.0372666666666696,1.14928333333333,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2008-2012,rh_mean,88.0905575067069,88.1456093561537,-0.0550518494467553,-0.0624555775935674,0.94479505631041,-0.0412439111975027,-1.22248065403508,1.31865147610095,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2008-2012,vpd_kpa,0.374631692610043,0.370022241603114,0.0046094510069285,1.24572268600886,0.856735796143102,0.107228017393985,-0.0389384294187655,0.04411472651326,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2008-2012,ssrd_MJ_day,-5.2000000000001e-06,-1.40000000000001e-06,-3.80000000000009e-06,271.428571428576,0.585941718766538,-0.325044259441456,-1.52000000000001e-05,7.59999999999989e-06,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2008-2012,wbgt28_h,0.6,1,-0.4,-40,0.644182920260308,-0.281264134664808,-2,0.8,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2003-2007,tmean_c,22.8799444444444,22.4707777777778,0.409166666666668,1.82088341895895,0.201738613349979,0.79459530643959,-0.0636930555555581,0.941390277777776,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2003-2007,tmax_c,27.15,26.78,0.369999999999997,1.3816280806572,0.307638400000008,0.624688120042316,-0.228516666666669,0.961949999999996,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2003-2007,tmin_c,19.942,19.2086666666667,0.733333333333334,3.81772116752855,0.0283372907309481,1.52596252405394,0.274016666666668,1.20521666666666,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2003-2007,rh_mean,88.0905575067069,87.4783537164837,0.612203790223191,0.699834603892222,0.393314110799379,0.521519707361614,-0.616861298340035,1.66342633337507,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2003-2007,vpd_kpa,0.374631692610043,0.390830813004244,-0.0161991203942011,-4.14479100807877,0.487283486513814,-0.418171980120723,-0.0559806010968154,0.0216080936741646,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2003-2007,ssrd_MJ_day,-5.2000000000001e-06,-2.60000000000005e-06,-2.60000000000005e-06,99.9999999999998,0.72732328811939,-0.206364410528525,-1.42000000000003e-05,1.07999999999999e-05,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2003-2007,wbgt28_h,0.6,0,0.6,,0.0704839969102199,1.39927140250074,0.2,1,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,4,Apr,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,5,May,2018-2022,2013-2017,tmean_c,21.2318548387097,21.1087365591398,0.123118279569891,0.583257454679741,0.629073162918401,0.29034487929581,-0.268291666666668,0.595034274193547,5,5
nearest1,Sarahandrano,5,May,2018-2022,2013-2017,tmax_c,25.5774193548387,25.36,0.217419354838711,0.857331840846652,0.282774101195018,0.680783433369623,-0.0806451612903238,0.538048387096779,5,5
nearest1,Sarahandrano,5,May,2018-2022,2013-2017,tmin_c,17.8096774193548,17.7122580645161,0.0974193548387099,0.550010927369419,0.812430051684107,0.140950507143354,-0.572193548387095,0.782548387096773,5,5
nearest1,Sarahandrano,5,May,2018-2022,2013-2017,rh_mean,86.6229781990256,86.2865276134835,0.336450585542067,0.389922499893821,0.756228406433234,0.185244429371364,-1.31948469063877,2.20813019001878,5,5
nearest1,Sarahandrano,5,May,2018-2022,2013-2017,vpd_kpa,0.384993686969979,0.389913932247611,-0.00492024527763141,-1.26187983313888,0.857848787529846,-0.1063313310163,-0.0499161455685378,0.0410495740459431,5,5
nearest1,Sarahandrano,5,May,2018-2022,2013-2017,ssrd_MJ_day,1.48e-05,1.68e-05,-1.99999999999997e-06,-11.9047619047617,0.729483742848322,-0.204605956803482,-1.19949999999999e-05,7.80000000000002e-06,5,5
nearest1,Sarahandrano,5,May,2018-2022,2013-2017,wbgt28_h,0.2,0,0.2,,0.373900966300059,0.571250157965901,0,0.6,5,5
nearest1,Sarahandrano,5,May,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,5,May,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,5,May,2018-2022,2008-2012,tmean_c,21.2318548387097,21.2747580645161,-0.0429032258064517,-0.201662579082436,0.873980602017712,-0.0946631697516619,-0.472289650537635,0.418344758064512,5,5
nearest1,Sarahandrano,5,May,2018-2022,2008-2012,tmax_c,25.5774193548387,25.921935483871,-0.344516129032257,-1.32905249010677,0.278468108452706,-0.702315541805572,-0.783822580645162,0.142564516129034,5,5
nearest1,Sarahandrano,5,May,2018-2022,2008-2012,tmin_c,17.8096774193548,17.5632258064516,0.246451612903226,1.40322521397348,0.514944501676643,0.390906151796806,-0.332225806451613,0.937306451612903,5,5
nearest1,Sarahandrano,5,May,2018-2022,2008-2012,rh_mean,86.6229781990256,85.5332297838761,1.08974841514944,1.27406438164793,0.312088855771102,0.625875953818446,-0.749424503261096,2.72060824978983,5,5
nearest1,Sarahandrano,5,May,2018-2022,2008-2012,vpd_kpa,0.384993686969979,0.427044125783277,-0.042050438813297,-9.84686037682145,0.203759328387147,-0.812581110446089,-0.0865907272338568,0.0129653763145584,5,5
nearest1,Sarahandrano,5,May,2018-2022,2008-2012,ssrd_MJ_day,1.48e-05,1.4e-05,7.9999999999995e-07,5.71428571428534,0.877217085707994,0.0913269928815152,-7.80000000000006e-06,9.99999999999986e-06,5,5
nearest1,Sarahandrano,5,May,2018-2022,2008-2012,wbgt28_h,0.2,0,0.2,,0.373900966300059,0.571250157965901,0,0.6,5,5
nearest1,Sarahandrano,5,May,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,5,May,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,5,May,2018-2022,2003-2007,tmean_c,21.2318548387097,21.1760215053763,0.0558333333333323,0.263662998827031,0.861033405849071,0.104983315807839,-0.426745295698924,0.615143145161288,5,5
nearest1,Sarahandrano,5,May,2018-2022,2003-2007,tmax_c,25.5774193548387,25.4270967741935,0.150322580645163,0.591190500355229,0.612322890789282,0.310332768844935,-0.349629032258066,0.625096774193548,5,5
nearest1,Sarahandrano,5,May,2018-2022,2003-2007,tmin_c,17.8096774193548,17.8258064516129,-0.0161290322580641,-0.0904813608396645,0.97077958127442,-0.0217582245283374,-0.664516129032254,0.788322580645162,5,5
nearest1,Sarahandrano,5,May,2018-2022,2003-2007,rh_mean,86.6229781990256,87.4160160831803,-0.7930378841547,-0.907199755477404,0.407188196169432,-0.503347870037012,-2.16407303035101,0.986432796593531,5,5
nearest1,Sarahandrano,5,May,2018-2022,2003-2007,vpd_kpa,0.384993686969979,0.360938504945448,0.0240551820245312,6.66462061956146,0.268612139999966,0.679200506169038,-0.0137701217801112,0.0577008770303005,5,5
nearest1,Sarahandrano,5,May,2018-2022,2003-2007,ssrd_MJ_day,1.48e-05,1.28e-05,2.00000000000001e-06,15.6250000000002,0.731929029236695,0.202665293694377,-7.40000000000001e-06,1.28e-05,5,5
nearest1,Sarahandrano,5,May,2018-2022,2003-2007,wbgt28_h,0.2,0,0.2,,0.373900966300059,0.571250157965901,0,0.6,5,5
nearest1,Sarahandrano,5,May,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,5,May,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2013-2017,tmean_c,19.4229444444444,19.5589722222222,-0.13602777777778,-0.695475080348191,0.699267898471757,-0.231119579783496,-0.738903472222223,0.445511805555554,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2013-2017,tmax_c,23.5306666666667,23.6306666666667,-0.100000000000001,-0.423178920047402,0.826086296408334,-0.13096809855119,-0.926666666666666,0.591316666666665,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2013-2017,tmin_c,16.1906666666667,16.3193333333333,-0.128666666666668,-0.788430899955069,0.735105537221185,-0.200404046781958,-0.737983333333331,0.503066666666666,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2013-2017,rh_mean,86.7137155676442,86.1968565519239,0.516859015720328,0.599626293110792,0.531174413318023,0.373870474616268,-0.880836192922101,1.85728395439745,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2013-2017,vpd_kpa,0.335766534883698,0.355539506208723,-0.0197729713250251,-5.56139921998351,0.410359989542366,-0.498955770095164,-0.0614821216040396,0.0166241772657076,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2013-2017,ssrd_MJ_day,1.34000000000001e-05,8.79999999999999e-06,4.60000000000008e-06,52.2727272727282,0.240257670823619,0.752322844533978,-1.1999999999998e-06,1.04000000000001e-05,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2008-2012,tmean_c,19.4229444444444,19.6347777777778,-0.211833333333335,-1.07886799499755,0.535339659508381,-0.373985036434176,-0.762654861111108,0.354514583333335,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2008-2012,tmax_c,23.5306666666667,24.0046666666667,-0.474000000000004,-1.97461604687979,0.296104834270248,-0.649954020307881,-1.19198333333333,0.244666666666664,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2008-2012,tmin_c,16.1906666666667,16.2353333333333,-0.044666666666668,-0.275120108405543,0.906342710529407,-0.0694501802819988,-0.668616666666667,0.600633333333334,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2008-2012,rh_mean,86.7137155676442,86.287834330231,0.425881237413208,0.493558843745369,0.713530554100445,0.219132880412557,-1.47349073810275,2.44497184269043,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2008-2012,vpd_kpa,0.335766534883698,0.362388467550822,-0.026621932667124,-7.34624168562718,0.444937861720605,-0.469649894827317,-0.0872025464884344,0.0272852554049197,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2008-2012,ssrd_MJ_day,1.34000000000001e-05,2e-05,-6.59999999999989e-06,-32.9999999999995,0.174011333043361,-0.904889207135918,-1.39999999999999e-05,1.95000000000177e-07,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2003-2007,tmean_c,19.4229444444444,18.9493333333333,0.473611111111111,2.49935500515996,0.136604504909552,0.957043227192857,0.0123319444444462,1.00244861111111,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2003-2007,tmax_c,23.5306666666667,23.2026666666667,0.327999999999999,1.41363061717044,0.388526733441915,0.524027359982493,-0.265333333333331,1.00333333333333,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2003-2007,tmin_c,16.1906666666667,15.5946666666667,0.595999999999998,3.82181942544459,0.106236242159523,1.03976379600055,0.0220000000000002,1.15993333333333,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2003-2007,rh_mean,86.7137155676442,86.6282166336435,0.0854989340006966,0.0986964032311519,0.903498989536464,0.0718103397836065,-1.11274062040393,1.27859087453341,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2003-2007,vpd_kpa,0.335766534883698,0.334244561661659,0.00152197322203945,0.455347190833304,0.933911307151448,0.0488986771605632,-0.0304611474739492,0.0310543568909474,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2003-2007,ssrd_MJ_day,1.34000000000001e-05,1.34e-05,6.43745039913268e-20,4.80406746203931e-13,0.999999999999978,1.64130151511179e-14,-3.9999999999999e-06,3.8e-06,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,6,Jun,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2013-2017,tmean_c,18.3850806451613,18.6763172043011,-0.291236559139783,-1.55938965886011,0.45875714686109,-0.445008164913932,-0.926318548387096,0.406235887096774,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2013-2017,tmax_c,22.3503225806452,22.9748387096774,-0.624516129032259,-2.71826121142344,0.149762606722683,-0.911006027753487,-1.27546774193549,0.0547096774193543,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2013-2017,tmin_c,15.1729032258065,15.2012903225806,-0.0283870967741944,-0.186741363211957,0.951061272424792,-0.036260829666542,-0.798064516129033,0.766161290322579,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2013-2017,rh_mean,86.7624276351118,85.3708180111741,1.39160962393771,1.63007647854044,0.183055578157099,0.849075122621326,-0.255705342218405,3.12338025704039,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2013-2017,vpd_kpa,0.31428821661849,0.355899862745744,-0.0416116461272548,-11.6919534068442,0.133278697868646,-0.962275674670272,-0.0845890627717748,0.00101809968921378,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2013-2017,ssrd_MJ_day,7.40000000000005e-06,7.00000000000009e-06,3.99999999999961e-07,5.71428571428509,0.953749577807188,0.0343852187960492,-1.0995e-05,1.24e-05,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2008-2012,tmean_c,18.3850806451613,18.4239784946237,-0.0388978494623657,-0.21112622050507,0.911492802187091,-0.0658406879508233,-0.619012768817206,0.551903897849461,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2008-2012,tmax_c,22.3503225806452,22.8058064516129,-0.45548387096774,-1.99722764434637,0.258161530294104,-0.697660373065421,-1.10770967741935,0.180467741935486,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2008-2012,tmin_c,15.1729032258065,14.9548387096774,0.218064516129031,1.45815358067299,0.532848053037357,0.373824028470342,-0.400935483870966,0.810967741935485,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2008-2012,rh_mean,86.7624276351118,85.5048567634991,1.25757087161273,1.47075957929628,0.0926802676932564,1.09223568048234,0.1431624499285,2.53105561453992,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2008-2012,vpd_kpa,0.31428821661849,0.354125446792514,-0.0398372301740245,-11.2494683832663,0.100736582271034,-1.05966911935816,-0.0828623862355522,-0.00529580300435513,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2008-2012,ssrd_MJ_day,7.40000000000005e-06,1.20000000000001e-05,-4.60000000000005e-06,-38.3333333333334,0.62914485964529,-0.287464982806671,-2.06000000000001e-05,1.11999999999999e-05,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2003-2007,tmean_c,18.3850806451613,18.4097043010753,-0.0246236559139774,-0.133753674210504,0.937852310071527,-0.0467546757656048,-0.536376344086024,0.528171370967741,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2003-2007,tmax_c,22.3503225806452,22.4987096774194,-0.148387096774194,-0.659536030740114,0.662361993351833,-0.262608106986483,-0.72258064516129,0.396048387096773,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2003-2007,tmin_c,15.1729032258065,15.1025806451613,0.0703225806451613,0.46563287624418,0.819300358815972,0.136921709821816,-0.443806451612903,0.59416129032258,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2003-2007,rh_mean,86.7624276351118,86.1714883461177,0.590939288994136,0.685771245612656,0.511504105864827,0.394599485740892,-0.8784114692327,2.13082068070305,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2003-2007,vpd_kpa,0.31428821661849,0.332373026684779,-0.0180848100662896,-5.44111844654625,0.431302990564479,-0.473488000662981,-0.0585501540028982,0.0196816902587786,5,5
